"","hh_id","e1","c136__1","c136__2","c136__3","e_start","index_random_2","index_random_3","random_percentage_3","e_2","solar_system","solar_full_price","solar_price","e_amount","e_3","e_3b","e_3b_oth","e_4","e_4b","e_4b_oth","e_5","e_5b","e_5b_oth","e_6","e_7","e_7_oth","elc_aggr_tier","locality"
"1670",4021509800903,"No","No","No","No","2017-11-15T09:12:16-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"1671",4021509800904,"No","No","No","No","2017-11-15T03:58:37-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"1672",4021509801003,"No","No","No","No","2017-11-15T04:54:03-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"1673",4022513040301,"Yes","No","No","No","2017-11-13T04:59:28-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",0
"1674",4022513040401,"Yes","No","No","No","2017-11-13T04:33:10-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"1675",4022513040501,"No","No","No","No","2017-11-13T04:09:45-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"1676",4022513040701,"Yes","No","No","No","2017-11-13T05:55:34-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 3",0
"1677",4022513040901,"Yes","No","No","No","2017-11-13T05:54:05-05:00",1,1,0.66,2,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",0
"1678",4022513041101,"No","No","No","No","2017-11-13T09:39:34-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"1679",4022513041701,"Yes","No","No","No","2017-11-13T07:40:17-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",0
"1680",4022513042204,"Yes","No","No","No","2017-11-13T08:47:47-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 3",0
"1681",4022513042301,"Yes","No","No","No","2017-11-13T06:49:59-05:00",0,0,0.33,2,"Tier 1",9000,2970,2970,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",0
"1682",4022513042601,"No","No","No","No","2017-11-13T04:49:17-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Other, specify","The respondent don't have interest on the abovementioned devices","No","Other, specify","The respondent don't have interest on the abovementioned","No","Other, specify","The respondent don't have interest on the abovementioned","No","Other, specify","The respondent don't have interest on the abovementioned","Tier 0",0
"1683",4022513042801,"Yes","No","No","No","2017-11-13T05:44:08-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",0
"1684",4022513042802,"Yes","No","No","No","2017-11-13T06:32:02-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 3",0
"1685",4022513042803,"Yes","No","No","No","2017-11-12T16:55:23-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",0
"1686",4022513043001,"No","No","No","No","2017-11-12T17:35:01-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"1687",4023509700902,"No","No","No","No","2017-11-09T04:59:54-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1688",4023509701203,"No","No","No","No","2017-11-09T07:02:10-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",1
"1689",4023509701303,"No","No","No","No","2017-11-09T08:34:18-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1690",4023509701904,"No","No","No","No","2017-11-09T05:34:55-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1691",4023509702004,"No","No","No","No","2017-11-09T06:54:35-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1692",4023509702904,"No","No","No","No","2017-11-09T08:10:14-05:00",1,0,0.33,2,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Don't know","Cannot afford the payment","","Tier 0",1
"1693",4023509703302,"No","No","No","No","2017-11-08T16:39:26-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1694",4023509703401,"No","No","No","No","2017-11-08T17:45:25-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1695",4023509703801,"No","No","No","No","2017-11-08T18:41:24-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1696",4023509703802,"No","No","No","No","2017-11-09T05:34:05-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1697",4023509704001,"No","No","No","No","2017-11-09T08:12:12-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1698",4023509704303,"No","No","No","No","2017-11-09T10:02:36-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1699",4023509704305,"No","No","No","No","2017-11-09T05:24:23-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1700",4023509704604,"No","No","No","No","2017-11-09T06:50:21-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",1
"1701",4023513980501,"No","No","No","No","2017-11-09T07:48:00-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1702",4023513980602,"No","No","No","No","2017-11-09T04:26:50-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1703",4023513982102,"No","No","No","No","2017-11-09T06:37:01-05:00",1,1,0.66,2,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1704",4023513982801,"No","No","No","No","2017-11-10T05:27:14-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1705",4023513982901,"No","No","No","No","2017-11-10T07:13:00-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1706",4023513983101,"No","No","No","No","2017-11-10T08:43:54-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",1
"1707",4023513983401,"No","No","No","No","2017-11-10T06:43:46-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",1
"1708",4023513983903,"No","No","No","No","2017-11-10T05:41:55-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1709",4023513984501,"No","No","No","No","2017-11-09T06:57:31-05:00",0,2,1,3,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1710",4023513984703,"No","No","No","No","2017-11-09T04:43:40-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1711",4023513985001,"No","No","No","No","2017-11-09T05:57:05-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","","Tier 0",1
"1712",4023513985003,"No","No","No","No","2017-11-09T05:17:19-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1713",4023513985402,"No","No","No","No","2017-11-09T04:05:21-05:00",0,1,0.66,2,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1714",4023513985404,"No","No","No","No","2017-11-09T06:36:03-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",1
"1715",4024520640602,"Yes","No","No","No","2017-11-11T09:52:29-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"1716",4024520640701,"Yes","No","No","No","2017-11-11T08:28:41-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1717",4024520640901,"Yes","No","No","No","2017-11-11T06:13:39-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1718",4024520641001,"Yes","No","No","No","2017-11-11T07:52:28-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"1719",4024520641701,"No","No","No","No","2017-11-11T06:24:18-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 0",1
"1720",4024520641801,"Yes","No","No","No","2017-11-11T05:57:52-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1721",4024520641901,"No","No","No","No","2017-11-11T05:08:40-05:00",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"","Tier 0",1
"1722",4024520642301,"Yes","No","No","No","2017-11-10T21:54:56-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"1723",4024520642501,"Yes","No","No","No","2017-11-10T17:15:22-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 1",1
"1724",4024520642701,"Yes","No","No","No","2017-11-11T11:03:58-05:00",0,0,0.33,2,"Tier 1",9000,2970,2970,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1725",4024520642702,"No","No","No","No","2017-11-10T19:41:48-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1726",4024520643101,"Yes","No","No","No","2017-11-11T07:59:24-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1727",4024520643601,"Yes","No","No","No","2017-11-11T06:56:07-05:00",1,2,1,3,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 4",1
"1728",4024520643901,"Yes","No","No","No","2017-11-11T05:24:13-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1729",4024520660201,"Yes","No","No","No","2017-11-11T10:33:58-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",1
"1730",4024520660902,"No","No","No","No","2017-11-11T11:25:55-05:00",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1731",4024520660903,"Yes","No","No","No","2017-11-12T09:10:40-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 1",1
"1732",4024520661002,"No","No","No","No","2017-11-11T09:45:28-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1733",4024520661101,"Yes","No","No","No","2017-11-11T09:03:43-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1734",4024520661302,"No","No","No","No","2017-11-11T10:30:24-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"1735",4024520662101,"No","No","No","No","2017-11-10T10:42:56-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1736",4024520662102,"No","No","No","No","2017-11-10T11:24:02-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",1
"1737",4024520662501,"No","No","No","No","2017-11-11T07:00:56-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1738",4024520662901,"Yes","No","No","No","2017-11-11T04:44:45-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"1739",4024520663001,"Yes","No","No","No","2017-11-11T05:53:59-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1740",4024520663101,"Yes","No","No","No","2017-11-10T05:17:41-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 4",1
"1741",4024520663201,"No","No","No","No","2017-11-10T06:01:02-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","Don't know","Cannot afford the payment","","Don't know","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"1742",4024520663602,"Yes","No","No","No","2017-11-10T06:35:25-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 4",1
"1743",10001502200101,"No","No","No","No","2017-11-16T07:42:59-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"1744",10001502201001,"No","No","No","No","2017-11-16T06:43:56-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"1745",10001502201302,"No","No","No","No","2017-11-16T05:48:50-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"1746",10001502201303,"No","No","No","No","2017-11-16T05:51:12-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",0
"1747",10001502201401,"Yes","No","No","No","2017-11-16T06:53:37-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"1748",10001502202201,"Yes","No","No","No","2017-11-16T08:20:50-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"1749",10001502202701,"Yes","No","No","No","2017-11-16T08:14:56-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 2",0
"1750",10001502203903,"Yes","No","No","No","2017-11-16T06:12:50-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 2",0
"1751",10001502205002,"Yes","No","No","No","2017-11-16T06:06:37-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",0
"1752",10001502205401,"Yes","No","No","No","2017-11-16T07:16:52-05:00",1,0,0.33,3,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Maintenance/servicing of device is not available","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 3",0
"1753",10001502205601,"No","No","No","No","2017-11-16T07:43:50-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","Don't know","Maintenance/servicing of device is not available","","Yes",NA,"",NA,NA,"","Tier 0",0
"1754",10001502205801,"Yes","No","No","No","2017-11-16T06:15:17-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",0
"1755",10001502206003,"Yes","No","No","No","2017-11-16T09:02:41-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 2",0
"1756",10001503820101,"No","No","No","No","2017-11-27T08:11:06-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"1757",10001503820502,"No","No","No","No","2017-11-27T09:38:44-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"1758",10001503820801,"No","No","No","No","2017-11-27T10:41:19-05:00",0,2,1,3,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",0
