"","hh_id","c1","c2","c3","c4","c4_oth","c5","c6","c7","c8","c9","c10","c11","c12","c12_oth","c_13","c_13oth","c_14","c15","c16","c17","c18","c19","c19_oth","c_20","c_21","c_22","c_23","c_24","c_27","c_25","c_26__1","c_26__2","c_26__3","c_26__4","c_26__5","c_26__6","c_26__7","c_26__8","c_26__9","c_26__10","c_26__11","c_26__12","c_26__888","c_28a","c_29a","c_30a","c_31a","c32a_hours","c32a_min","c_28b","c_29b","c_30b","c_31b","c32b_hours","c32b_min","c_33","c33oth","c_34","c34_oth","c_35","c35_oth","c_36","c_37","c_38","c39_a","c39_b","c40","c41","c42","c42_oth","elc_aggr_tier"
"2174",10015507543601,1,"No",NA,"Other, specify","THE CONNECTION WAS CUT OFF FROM THE SERVICE POLE, DUE TO PAYMENT NOT MADE CONCURRENTLY","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2175",10015508140501,1,"Yes",NA,NA,"",NA,NA,6,888,NA,NA,NA,"Pre-paid meter card seller","","Monthly","","Yes",888,"Yes","No",NA,NA,"","Vouchers/token/pre-paid card from local store","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,7000,"Yes, sometimes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,10,7,12,30,"Electric generator","","No back-up source","","Call a local technician/local electrician/NEPA","","The power company",2,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2176",10015508140601,1,"Yes",NA,NA,"",NA,NA,5,3000,20000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,5,3,12,888,"Electric generator","","Electric Generator","","Call/Visit/SMS utility company (DISCO)","","The power company",0,"No","No problems",NA,"No","No",NA,"","Tier 3"
"2177",10015508141101,2,"No",1,"Submitted application and waiting for connection","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2178",10015508141301,1,"Yes",NA,NA,"",NA,NA,1,888,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","Yes",10,"No","No",NA,NA,"","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,1500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,8,0,0,888,"Electric generator","","Electric Generator","","Call a local technician/local electrician/NEPA","","The power company",1,"No","Unpredictable interruptions","High cost of electricity","No","No",NA,"","Tier 3"
"2179",10015508141401,2,"Yes",NA,NA,"",NA,NA,3,3000,15000,0,0,"Pre-paid meter card seller","","Monthly","","Yes",888,"Yes","No",NA,NA,"","Cash","Respondent does not have an energy bill",NA,NA,0,"Yes, sometimes","No",0,0,0,0,0,0,0,1,1,1,1,0,0,888,888,888,888,888,888,888,888,888,888,888,888,"Solar Lantern","","Solar Lantern","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","High cost of electricity",NA,"No","No",NA,"","Tier 3"
"2180",10015508141901,1,"Yes",NA,NA,"",NA,NA,15,1000,10000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,10,60,888,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity","Unpredictable interruptions","No","No",NA,"","Tier 2"
"2181",10015508142101,3,"No",1,"Monthly fee is too expensive","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2182",10015508143001,1,"Yes",NA,NA,"",NA,NA,5,25000,50000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","Yes",888,"Yes","No",NA,NA,"","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,10,888,888,888,"Electric generator","","Electric Generator","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","No",NA,"","Tier 4"
"2183",10015508144101,1,"Yes",NA,NA,"",NA,NA,10,3000,888,888,888,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,10,2,888,888,"Electric generator","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","No",NA,"","Tier 2"
"2184",10015508149201,2,"Yes",NA,NA,"",NA,NA,4,2000,10000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,2000,"No","No",0,1,1,0,0,0,0,0,0,0,0,1,0,11,3,9,10,13,50,15,4,15,5,2,40,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","Rechargeable battery and storage devices (e.g.: car battery)","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity",NA,"No","No",NA,"","Tier 3"
"2185",10015508149301,1,"Yes",NA,NA,"",NA,NA,3,1000,3000,1,1,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,10,888,888,888,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","The power company",2,"No","No problems",NA,"No","No",NA,"","Tier 3"
"2186",10015508150101,1,"Yes",NA,NA,"",NA,NA,2,500,0,888,888,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,8,111,NA,NA,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","High cost of electricity","Maintenance/service problems","No","No",NA,"","Tier 1"
"2187",10015508150202,1,"Yes",NA,NA,"",NA,NA,10,111,NA,NA,NA,"Pre-paid meter card seller","","Monthly","","Yes",888,"Yes","No",NA,NA,"","Vouchers/token/pre-paid card from local store","Respondent has energy bill and shows it",2000,64.33,NA,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,16,888,888,888,"Electric generator","","Electric Generator","","Call a local technician/local electrician/NEPA","","The power company",5,"No","High cost of electricity",NA,"Yes","No",NA,"","Tier 3"
"2188",10015508150501,1,"Yes",NA,NA,"",NA,NA,1,6000,888,888,888,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,10,5,888,888,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","No",NA,"","Tier 1"
"2189",10015534240701,1,"Yes",NA,NA,"",NA,NA,25,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill and shows it",1000,80,NA,"No","No",1,1,1,1,1,0,0,0,0,1,1,1,0,6,0,6,7,126,0,20,4,20,0,28,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"Yes","Low/high voltage problems or voltage fluctuations",NA,"Yes","No",NA,"","Tier 3"
"2190",10015534241001,1,"Yes",NA,NA,"",NA,NA,3,5000,1e+05,2,2,"Energy company (NEPA/PHCN)","","Monthly","","Yes",100,"No","Yes",2,NA,"","Cash","Respondent has energy bill and shows it",3000,585,NA,"No","No",0,0,1,1,1,0,0,0,0,0,0,0,0,4,2,4,35,140,0,14,4,8,2,70,0,"Other Solar Lighting product","","Other Solar Lighting product","","Call a local technician/local electrician/NEPA","","The power company",2,"No","Supply shortage/not enough hours of electricity",NA,"No","No",NA,"","Tier 3"
"2191",10015534241304,3,"No",NA,"Monthly fee is too expensive","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2192",10015534241501,3,"Yes",NA,NA,"",NA,NA,50,888,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","Yes",30,"No","Yes",7,NA,"","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,15,9,63,0,"Kerosene/ paraffin lamp","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","Someone not from power company",48,"Yes","Low/high voltage problems or voltage fluctuations",NA,"Yes","No",NA,"","Tier 2"
"2193",10015534241601,1,"Yes",NA,NA,"",NA,NA,2,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Utility (DISCO) estimates consumption","","Cash","Respondent has energy bill and shows it",1500,200,NA,"No","No",1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,21,154,0,15,3,12,14,63,0,"Kerosene/ paraffin lamp","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","The power company",7,"No","Maintenance/service problems","Unexpectedly high bills","Yes","No",NA,"","Tier 3"
"2194",10015534241901,4,"Yes",NA,NA,"",NA,NA,27,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,1000,"No","No",0,0,0,1,1,1,1,0,0,0,0,0,0,7,0,7,21,70,0,16,2,8,7,56,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Unpredictable interruptions","Do not trust the supplier","Yes","No",NA,"","Tier 2"
"2195",10015534242201,3,"Yes",NA,NA,"",NA,NA,25,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","No",0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,14,70,30,15,3,10,14,40,10,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","No system to request repairs/file complaint","","No-one: we wait until power returns",NA,"Yes","High cost of electricity","Low/high voltage problems or voltage fluctuations","Yes","No",NA,"","Tier 3"
"2196",10015534242301,2,"No",1,"Other, specify","The respondent is not connected to any Grid, just like she said initially, she has seen her children being victims of electric shocks on several occasions. so to save the children from shocks, she decided not to use any form of electricity.","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2197",10015534242701,1,"Yes",NA,NA,"",NA,NA,1,2000,0,0,1,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Utility (DISCO) estimates consumption","","Cash","Respondent has energy bill and shows it",2000,200,NA,"No","No",1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,21,161,0,16,3,4,7,56,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","The power company",3,"Yes","Maintenance/service problems","Unpredictable interruptions","Yes","No",NA,"","Tier 3"
"2198",10015534243301,2,"Yes",NA,NA,"",NA,NA,2,1500,3000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,750,"No","No",1,1,1,0,0,0,0,0,0,0,0,0,0,10,2,8,21,98,0,15,3,10,7,63,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","The power company",0,"No","Unpredictable interruptions",NA,"Yes","No",NA,"","Tier 3"
"2199",10015534243401,2,"Yes",NA,NA,"",NA,NA,6,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,300,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,5,7,56,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","No",NA,"","Tier 3"
"2200",10015534243701,1,"Yes",NA,NA,"",NA,NA,24,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill and shows it",2000,157,NA,"No","No",0,1,1,1,0,0,0,0,0,0,0,0,0,3,1,2,7,140,30,15,3,15,14,35,0,"Other, specify","Rechargeable  tourch light","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Low/high voltage problems or voltage fluctuations","Unpredictable interruptions","Yes","No",NA,"","Tier 3"
"2201",10015534243901,1,"No",1,"Monthly fee is too expensive","","Yes","6 months to 1 year",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2202",10015534860101,1,"Yes",NA,NA,"",NA,NA,3,5500,2500,0,0,"Energy company (NEPA/PHCN)","","Monthly","","Yes",888,"No","Yes",3,NA,"","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3000,"Yes, sometimes","No",0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,6,7,55,8,4,7,4,3,30,"Electric generator","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2203",10015534860302,1,"Yes",NA,NA,"",NA,NA,3,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,2000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,10,21,98,0,"Electric generator","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2204",10015534860803,1,"Yes",NA,NA,"",NA,NA,5,1000,1000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,1000,"No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,111,NA,NA,8,3,888,111,NA,NA,"Electric generator","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","Yes","Faulty wiring/connection","","Tier 3"
"2205",10015534860901,2,"Yes",NA,NA,"",NA,NA,1,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill and shows it",3500,150,NA,"No","No",0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,7,140,888,13,3,10,14,9,10,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","Electric Generator","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2206",10015534861301,1,"Yes",NA,NA,"",NA,NA,33,1500,1500,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,1500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,2,14,63,30,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2207",10015534861703,2,"Yes",NA,NA,"",NA,NA,12,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill and shows it",3000,22.5,NA,"No","No",0,0,0,0,0,0,0,1,1,1,0,0,0,5,4,5,7,133,0,15,4,15,7,63,888,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"Yes","Low/high voltage problems or voltage fluctuations","Supply shortage/not enough hours of electricity","Yes","No",NA,"","Tier 3"
"2208",10015534862101,1,"Yes",NA,NA,"",NA,NA,25,10000,7000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,3,50,"Electric generator","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 2"
"2209",10015534862501,4,"No",1,"Monthly fee is too expensive","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2210",10015534863101,2,"Yes",NA,NA,"",NA,NA,8,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,16,63,480,888,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Talk to community representative","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2211",10015534863201,1,"Yes",NA,NA,"",NA,NA,40,888,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","Yes",888,"No","No",NA,NA,"","Cash","Respondent has energy bill and shows it",2000,440,NA,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,15,888,63,0,"Kerosene/ paraffin lamp","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"Yes","Low/high voltage problems or voltage fluctuations",NA,"Yes","No",NA,"","Tier 3"
"2212",10015534864101,4,"Yes",NA,NA,"",NA,NA,3,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,2000,"No","No",0,0,0,0,0,1,1,1,1,1,1,0,0,7,4,7,35,98,30,15,2,9,14,98,0,"Solar Multi-Light Product (with cell phone charging and/or radio)","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"Yes","Low/high voltage problems or voltage fluctuations","Supply shortage/not enough hours of electricity","Yes","No",NA,"","Tier 2"
"2213",10015534864202,3,"Yes",NA,NA,"",NA,NA,25,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,2000,"No","No",1,1,1,1,1,1,1,1,0,0,0,0,0,8,3,4,111,NA,NA,20,3,15,111,NA,NA,"Electric generator","","No back-up source","","Talk to community representative","","No-one: we wait until power returns",NA,"Yes","Maintenance/service problems",NA,"No","No",NA,"","Tier 3"
"2214",10015536801102,1,"Yes",NA,NA,"",NA,NA,1,2000,10000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,2000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,7,20,30,"Rechargeable battery and storage devices (e.g.: car battery)","","Rechargeable battery and storage devices (e.g.: car battery)","","Call/Visit/SMS utility company (DISCO)","","No-one: we wait until power returns",NA,"No","High cost of electricity","Low/high voltage problems or voltage fluctuations","No","No",NA,"","Tier 2"
"2215",10015536801301,1,"Yes",NA,NA,"",NA,NA,3,1500,20000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,3,5,10,888,"Rechargeable battery and storage devices (e.g.: car battery)","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","The power company",0,"No","Low/high voltage problems or voltage fluctuations","High cost of electricity","No","No",NA,"","Tier 2"
"2216",10015536801601,1,"Yes",NA,NA,"",NA,NA,40,1500,2500,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4,5,10,888,"Rechargeable battery and storage devices (e.g.: car battery)","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","The power company",0,"No","Supply shortage/not enough hours of electricity","Do not trust the supplier","No","No",NA,"","Tier 2"
