"","hh_id","i_cookstove__id","i3","i4","i5","i6","i7","i8","i9","i10","i11","i12","i13a","i13b","i14__111","i14__1","i14__2","i14__3","i14__4","i14__5","i14__6","i14__7","i14__8","i14__9","i14__10","i14__11","i14__12","i15","i16","i16_oth","i17","i18","i19a","i19b","i20a","i20b","i21","i22","i23","i24","i25","i26","i27","i31__1","i31__2","i31__3","i31__4","i31__5","i31__6","i31__7","i31__8","i31__9","i32","i32_oth","i33","i35","i36a","i36b","interview__key","elc_aggr_tier","locality"
"1907",10001507981801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,35,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Not applicable","Always available",NA,2,7,3,10,0,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"26-11-99-08","Tier 0",0
"1908",10001507981901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Wood collected","Crop Residue/Plant Biomass","Always available","Sometimes available",1,7,3,10,15,90,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"55-66-81-35","Tier 0",0
"1909",10001507982302,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Garbage/plastic","Always available","Always available",5,7,2,180,0,200,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,0,"89-85-74-93","Tier 0",0
"1910",10002500880101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,10,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,5,7,3,30,45,65,25,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"86-82-56-52","Tier 0",0
"1911",10002500880802,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,5,7,2,30,0,0,50,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"66-06-71-46","Tier 0",0
"1912",10002500881001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,40,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,4,7,2,40,0,60,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"30-90-78-56","Tier 0",0
"1913",10002500882303,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,5,7,3,45,60,70,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",100,NA,"98-81-48-95","Tier 0",0
"1914",10002500882304,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Wood collected","Always available","Mostly available",3,7,3,60,60,70,40,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,0,"27-93-13-84","Tier 0",0
"1915",10002500882801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,3,7,3,30,45,50,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",100,NA,"42-71-32-36","Tier 0",0
"1916",10002500883501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,4,7,3,40,60,70,25,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",100,NA,"16-20-82-90","Tier 0",0
"1917",10002500884001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,40,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,2,20,0,60,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"94-61-15-22","Tier 2",0
"1918",10002500885501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,30,45,70,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",2000,NA,"78-36-51-56","Tier 1",0
"1919",10002500885601,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,3,20,45,75,35,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"03-40-81-88","Tier 2",0
"1920",10002500886404,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,2,20,0,45,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"30-23-85-79","Tier 0",0
"1921",10002500886501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,3,49,37,68,18,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"28-84-82-67","Tier 0",0
"1922",10002500886801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,29,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,8,7,3,20,15,35,9,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,NA,"42-08-78-40","Tier 0",0
"1923",10002500886904,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,7,7,3,30,25,59,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"78-73-70-73","Tier 0",0
"1924",10002502680101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,6,7,3,50,35,45,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"99-41-55-39","Tier 0",0
"1925",10002502680102,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,5,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,6,7,3,49,30,68,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,NA,"57-25-27-46","Tier 0",0
"1926",10002502680201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,4,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,3,50,45,45,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"09-73-81-50","Tier 0",0
"1927",10002502680501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,8,7,3,40,45,50,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",300,NA,"90-94-23-08","Tier 0",0
"1928",10002502680601,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,10,7,2,30,0,55,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"62-84-77-63","Tier 0",0
"1929",10002502680602,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,2,7,3,40,65,70,35,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"49-21-73-34","Tier 0",0
"1930",10002502680603,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,14,9,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Wood collected","Always available","Always available",8,7,3,49,30,69,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,0,"28-07-13-60","Tier 0",0
"1931",10002502680701,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,12,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,4,7,3,45,60,70,35,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"73-80-38-59","Tier 0",0
"1932",10002502680901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,10,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,3,7,3,30,40,50,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"73-59-72-20","Tier 0",0
"1933",10002502681001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,24,10,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Wood collected","Always available","Always available",7,7,3,30,15,45,8,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,0,"53-43-91-08","Tier 0",0
"1934",10002502681101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,5,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,2,35,0,55,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"69-46-08-34","Tier 0",0
"1935",10002502681201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,2,35,0,65,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"88-26-35-99","Tier 0",0
"1936",10002502681301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,0,3,"No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,20,40,50,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"12-17-52-43","Tier 0",0
"1937",10002502681602,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,13,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,3,7,3,30,40,60,25,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"84-74-43-48","Tier 0",0
"1938",10002507220101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,13,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,6,7,3,35,50,50,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",100,NA,"85-13-40-18","Tier 0",0
"1939",10002507220401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,5,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,10,7,3,40,50,45,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",300,NA,"91-03-03-52","Tier 0",0
"1940",10002507220402,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,4,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,6,7,3,25,10,40,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"11-47-35-81","Tier 0",0
"1941",10002507220601,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,7,7,2,0,45,30,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4500,NA,"34-56-68-72","Tier 0",0
"1942",10002507220701,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,3,50,45,78,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4500,NA,"06-43-15-46","Tier 0",0
"1943",10002507220901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Wood purchased","Mostly available","Always available",3,7,3,30,50,70,35,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,1200,"36-85-11-92","Tier 0",0
"1944",10002507221001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,10,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,4,7,3,25,35,55,25,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1200,NA,"06-71-86-44","Tier 0",0
"1945",10002507221101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,10,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,5,7,3,25,45,50,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"51-71-43-42","Tier 0",0
"1946",10002507222201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,35,9,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Wood collected","Always available","Sometimes available",6,7,3,20,10,30,12,"No","No","No","No","Yes","No","No","No","No","Yes","","Yes","Yes",2100,0,"34-31-36-44","Tier 0",0
"1947",10002507222301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,20,45,65,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"63-73-83-22","Tier 0",0
"1948",10002507222302,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,4,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,3,40,45,80,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"90-47-82-40","Tier 0",0
"1949",10002507222601,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,75,55,120,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"90-32-19-13","Tier 0",0
"1950",10002507223101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,3,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,30,30,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"14-28-31-85","Tier 0",0
"1951",10002507223201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,1,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood collected","Wood purchased","Always available","Mostly available",4,3,1,30,0,0,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,400,"23-78-02-37","Tier 0",0
"1952",10002507840401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,5,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Garbage/plastic","Always available","Always available",10,7,2,50,45,0,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,100,"07-84-09-14","Tier 0",0
"1953",10002507840501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Garbage/plastic","Always available","Always available",4,7,3,30,45,50,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,150,"50-10-58-48","Tier 0",0
"1954",10002507841101,1,"Manufactured Stove Traditional","Purchased, upfront","Head",600,NA,"Yes","Locally manufactured",200,NA,1,11,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,4,7,3,30,50,40,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"90-66-48-07","Tier 3",0
"1955",10002507841301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,10,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Mostly available",NA,3,7,3,45,65,90,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3600,NA,"66-94-55-76","Tier 0",0
